classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,7.33,7.44,0.11,180.1081435,18.48295918,200.3808941,192.7928307,-51.41504706,9.172941631,-70.47669078,2.287744028,0.14,0.15,-0.114394096,2.01E-05,0.126678005,0.03581562,629.3834045,200.1922542,143.5110707,49.89413552,-10.51685441,-34.36916353,-5.632632669,26.5136298,-0.816865773,-8.852302992,-12.5552381,-10.80610664,-18.54803633,15.74655068,11.50514569,9.298432544,3.295646709,3.538486664,4.738204517,2.746979284,2.236484592,2.143073956,2.23626041,2.273902019,3.19754297,2.944123621,27.92084728
NFP,10.63,10.8,0.17,180.2328075,12.31435649,194.4934666,185.0589566,-85.6479331,4.431932987,-52.76063838,1.44398495,0.14,0.22,-0.101455722,3.18E-05,0.184455782,0.052926726,695.3666264,227.9578326,118.8944505,27.7064037,1.583624018,-17.95284362,-30.29081623,-27.32990922,-31.05827586,-6.717192431,7.820643604,9.498663057,-6.321947218,24.13795988,11.98367326,4.919044224,6.722594433,4.07363296,3.12468712,3.285776313,2.764825789,2.431600538,2.673456385,2.851124481,2.1545161,2.052686368,33.89835401
FP,12.35,12.85,0.5,182.9940876,5.682934713,188.1541204,180.7980466,-11.29722826,3.327949402,-9.195322649,1.142666416,0.94,0,-0.043074258,3.10E-05,0.508900227,0.135461631,559.513495,148.2931209,107.615267,61.95497965,51.67680735,23.2731448,-11.20460242,-16.13317466,-25.11348584,-5.367405058,0.763539202,-2.861729645,-13.48123244,8.769998857,4.02645657,1.570943555,1.634682485,1.530621547,1.387189394,2.479315114,2.265431706,1.414041148,1.197068365,1.618848939,1.47200927,1.236842135,26.83722897
FP,12.45,12.95,0.5,181.6126197,4.358703589,187.1789025,180.7980466,-5.22360926,3.609659996,-3.565307117,1.111731315,0,0,-0.017093812,1.36E-06,0.508900227,0.133619702,517.4224763,127.2616447,108.2863126,63.25766389,47.6588371,26.67011586,0.323617516,-5.106630604,-20.30805712,-8.040326329,-4.92309293,-4.76043649,-13.92522671,8.178607131,4.167487068,1.465702651,1.568722871,1.210279373,1.524784172,2.611996675,2.175519495,1.399528999,1.244471901,1.835863586,1.410851683,1.144987546,23.58179121
NFP,13.77,14.27,0.5,207.4451987,11.2711609,220.504725,195.6738486,-22.69667251,40.18707994,-47.4653419,2.142358881,0.33,0,-0.162933147,0.009704404,0.508900227,0.196602629,764.6772205,276.4730938,130.4350061,17.72647473,-9.244315856,-23.14475969,-21.04783075,4.842377632,-12.01140838,-21.67973959,-32.9126648,-22.41703009,-11.33192168,13.63805562,7.747518286,4.19770012,3.095010515,2.053338643,2.211657697,2.242891965,1.954580098,2.007987801,1.802134014,1.785786,1.787521761,1.38828852,57.23007784
NFP,13.87,14.37,0.5,196.8539305,26.63412921,214.1217704,100.5277523,-84.74320371,636.6857129,-311.8805029,5.463943166,0,0,-0.482973069,0.005096186,0.508900227,0.197461818,750.4092201,269.0479176,130.6589298,19.15739729,-7.471382168,-20.58326886,-18.88365748,6.48516964,-10.04703732,-18.67583902,-28.52459479,-19.59765702,-9.322247462,14.61376461,8.748290409,4.65196777,3.317262801,2.354959685,2.506917137,2.215413987,1.844116055,1.747664741,1.603079753,1.829199084,2.05957138,1.422753028,66.49377442
NFP,13.97,14.47,0.5,175.7245146,47.90716864,213.3543085,98.8226895,-276.3154341,895.5288643,-314.4645944,4.578331658,0,0,-0.349917562,0.004090555,0.508900227,0.183082382,751.461026,264.3720995,121.9740024,13.74390753,-11.19279135,-23.0459693,-20.24947093,2.41791225,-12.89894932,-17.63379603,-21.41391137,-12.55150082,-9.303176042,14.16870944,8.398871771,4.410321627,3.522266923,2.565430395,2.608171526,2.185615786,1.849392751,1.701266831,1.562737494,1.880329798,2.107526494,1.241240982,53.94078091
NFP,14.07,14.57,0.5,181.2256758,42.66075736,210.985207,98.8226895,-64.23481221,1889.507326,-51.54982941,7.322236233,0,0,-0.277781136,0.003929987,0.508900227,0.165155804,724.7807356,231.711945,93.69579036,13.15058619,5.829899212,-13.18020698,-27.07075267,-6.4663677,-14.83972356,-17.48313509,-20.32416558,-5.186879025,-5.709827678,15.05511689,9.450051469,5.460470727,3.655845001,3.903347573,3.020552405,2.204096973,1.956016636,1.599270537,1.608360926,1.755456258,1.609183863,1.255087524,91.13732412
NFP,14.17,14.67,0.5,182.3084296,43.25803753,211.8552236,98.8226895,29.70453217,1978.646996,-5.02772516,7.346606425,0,0,-0.011007719,0.001602336,0.508900227,0.150361718,681.8359652,199.173932,85.97742881,27.97735165,23.30732243,-3.65694093,-29.22882579,-16.40226159,-22.3685401,-18.49840624,-19.42298382,-4.628495345,-6.599969984,14.45294365,8.813052247,5.867742831,4.060567476,4.29941553,3.171010817,2.354958722,1.853781919,1.730135577,1.619167958,1.625896786,1.545145038,1.381713107,107.1847138
NFP,14.27,14.77,0.5,181.693558,45.67611311,214.5988437,98.8226895,149.5627324,1769.057566,-46.957895,8.167090358,0,0,-0.102139378,0.001292509,0.508900227,0.151132474,709.578417,189.9430551,65.44271199,41.47143631,33.15521499,-3.850582911,-26.73251369,-18.25874176,-30.32763644,-23.56964541,-17.79905273,-5.929647995,-10.89064096,12.69881038,9.482815191,7.023886787,5.761776961,4.390526383,3.283504758,2.602935605,2.167267405,2.290858933,1.696769467,1.903566288,1.629991963,1.779063597,120.4062183
NFP,14.67,15.17,0.5,208.0149119,10.14310407,217.4377223,196.8461788,-20.94264675,32.39035266,-16.51508181,3.011005383,0,0,0.092390441,0.001521814,0.508900227,0.147294577,635.6451911,135.5957791,75.43088045,81.18858689,41.19010094,-3.841807224,-13.57455463,-14.9131962,-35.77306906,-37.35440389,-19.44402093,-5.601331766,-21.31259493,13.98151866,8.00114518,8.236466392,4.500770233,2.032422878,2.316176426,1.833882465,2.213168676,2.296070883,2.348973043,1.883731696,1.946718619,1.562514637,89.10460793
NFP,15.36,15.67,0.31,174.006642,53.69437203,221.3430097,98.08588349,61.31939089,2850.522549,46.17923041,9.991374981,0.19,0.61,-0.107426866,0.0015024,0.32223356,0.103966808,753.3469694,221.0986225,69.42736971,31.0064457,26.18646009,-16.54058243,-36.89550047,-28.17570082,-34.59218652,-10.47410861,-8.533287596,-9.069934166,-14.73503063,22.24244346,12.29677648,6.676133934,8.432073631,5.667715235,2.816978035,3.384570217,2.251375568,2.129433195,2.899770477,3.385053711,2.681354002,2.291899632,81.01866179
NFP,16.28,16.47,0.19,184.545297,11.0728571,196.9267419,192.0659653,-20.75729455,2.655122304,-0.300170262,1.028351774,0.61,0.4,-0.281561154,0.000454204,0.204455782,0.069463886,746.8518391,238.8187153,110.0874919,58.00311332,30.42892475,-21.63642931,-55.59477534,-46.36664664,-41.62759401,-7.790908186,8.301010891,7.398470695,-4.908489167,19.33959128,11.85455066,8.763641944,5.626342062,3.753198862,2.925844614,3.763870322,2.745646188,2.218320225,2.279369216,2.5868033,2.942050069,1.492636145,48.98552099
NFP,16.87,17.37,0.5,185.3273682,50.53017336,237.5061385,95.35338608,-32.69355458,2330.226366,71.73068814,7.374832624,0.4,0,-0.097270918,0.001480083,0.508900227,0.156698797,724.2116823,236.3435687,131.6715665,44.19616689,-21.539301,-48.64576765,-43.81118614,-27.07866891,-16.77351248,-6.168399277,-17.98760092,-12.69876663,-12.96605527,8.998271878,4.66429179,4.678469018,2.61290372,2.687815818,2.565958132,1.922188671,1.167924715,1.560382849,1.873112853,1.64732753,1.606351806,1.419785333,62.91428894
NFP,19.53,19.77,0.24,195.7578177,8.815043739,206.2933135,201.4475808,-6.833940023,4.223588628,-1.395357013,1.342088602,0.12,0.17,-0.202584647,6.69E-05,0.253344671,0.076517893,725.3013497,202.9760177,91.60689924,63.14881702,31.08731571,-14.06426858,-35.57565533,-38.75580358,-26.05796875,-2.731461913,-17.67355511,-5.038937934,-10.67914952,9.778731801,15.37787903,9.993235767,9.276887518,8.772222491,3.172201334,2.686804791,2.316678158,2.818104887,2.438350723,5.107587024,1.774866689,2.309208572,46.87167775
NFP,19.94,20.44,0.5,127.5984558,43.4256539,200.4083736,95.39983558,-180.5446666,573.0944703,27.60129792,4.176825922,0.17,0,-0.032809957,0.000904626,0.508900227,0.145471534,632.181841,174.3953715,121.5919786,59.58324764,-7.539715431,-24.51884807,-20.65732709,-9.483955043,-9.056153694,0.608292765,-5.291667416,-10.62443588,-24.12234847,8.748492484,7.292429603,7.708990344,2.515564772,3.354657467,3.238053646,1.865875821,1.755687823,2.044946814,1.761169822,2.160430767,2.059425725,1.407453211,37.47643426
NFP,20.14,20.64,0.5,173.84079,55.24013774,221.5561392,95.39983558,251.5474533,1612.553431,308.3101124,4.749487185,0,0,-0.005387635,0.000568407,0.508900227,0.14415436,605.4461858,173.208619,123.7682636,55.61237091,5.388247381,-13.27250081,-15.94293749,-7.67217057,-4.057319142,2.926837507,-15.55835005,-17.97343084,-21.95292738,8.62849945,7.038888623,8.299062914,3.03054692,3.690995202,4.262750822,2.184950214,1.777545502,1.929638359,1.749460309,1.792063815,1.561206233,1.484872206,36.05786731
NFP,20.34,20.84,0.5,205.3620438,11.66839558,221.5561392,197.0544707,-31.38597824,38.23847319,-85.5349505,2.515270433,0,0,-0.007341764,0.00060194,0.508900227,0.140169563,560.6173954,124.514067,86.67089071,45.9495881,15.41362241,-2.401981899,-12.27364613,-13.21856705,-13.65472641,-5.175194925,-17.88818187,-15.79032614,-16.85805204,11.75953816,8.020164826,7.586475916,3.301834547,3.660088823,3.821502439,2.122458699,2.111864856,1.769167476,1.713362008,1.68881928,1.767316199,1.540894437,111.7709882
NFP,21.1,21.26,0.16,181.7023003,14.4270512,200.6635333,184.8609187,-168.0153865,2.635530799,-135.8129553,1.447911909,0.14,0.35,0.000800353,2.93E-05,0.175566893,0.048309091,646.5856609,158.3363384,93.57480051,76.54873308,48.33445344,16.87201336,-15.39696519,-20.27391846,-17.60221698,-9.265668744,-21.48294752,-13.69913779,-13.74155399,26.11761609,7.01411106,14.5710397,5.304918896,5.883144597,2.375728143,5.03436655,3.112645271,2.712426015,1.985391174,2.432747312,1.919430344,2.125927647,39.53957764
NFP,23.33,23.74,0.41,189.8341749,7.325363551,198.1343838,190.2819268,-5.32571148,7.862223786,-30.2042896,1.442799789,0.29,0.21,-0.02117145,0.000394626,0.420011338,0.120011555,661.3361581,161.1150705,103.6304096,81.65838006,11.22166633,-11.97764624,-19.42491995,-17.6559334,-26.64509855,-13.04007001,-0.803840841,-4.674574171,-18.9674582,12.77132285,11.03157922,9.104419909,5.700779819,3.66082904,2.468315552,2.317856036,2.660834903,2.036678279,2.11577943,1.624779674,1.529416386,1.517818133,55.26084771
NFP,25.15,25.65,0.5,193.352844,5.6427882,201.0574029,190.0767436,-1.310981347,13.08685097,-15.95702278,1.039262693,0,0,-0.003235645,0.000898906,0.508900227,0.157737388,693.1450432,231.9416798,138.6891304,67.66822119,30.68940674,-19.46466279,-44.68132158,-23.2101377,-21.43490857,-16.70904282,-16.08497931,-6.329194696,-11.49168049,7.481124445,5.479189153,4.212494124,4.191620412,5.943870294,2.037029209,2.844195586,3.592569809,2.594832663,1.727964996,1.527970933,1.208210714,1.26168461,46.98982059
NFP,25.25,25.75,0.5,190.8668147,6.704643013,200.7403117,184.8697641,-14.83426255,19.44394925,-22.43950891,0.999166597,0,0,-0.089999148,0.000522773,0.508900227,0.154325465,701.1569892,242.9863926,141.7187834,57.58766102,13.27070833,-29.12452686,-40.00084919,-12.46007371,-9.868306927,-7.28925176,-13.60592206,-7.073236766,-11.65010051,6.003564708,4.334739015,4.107994092,3.857596953,6.160447928,2.243209536,2.722544863,3.234938559,2.16050542,1.899247149,1.525441491,1.2567026,1.222423801,36.02829742
NFP,25.35,25.85,0.5,189.7439649,7.475614579,200.7403117,181.9926752,-35.58193289,8.867332418,-40.24044123,0.925369809,0,0,-0.140262549,0.000300912,0.508900227,0.150171538,671.281142,235.0621233,151.1063279,51.25461529,-1.557152659,-28.51400788,-27.12297526,-3.480206101,-6.294146445,-3.220091613,-13.16802238,-9.811970732,-11.1557963,9.18961476,5.481916588,2.972073047,3.016427099,4.389090255,2.351275079,2.254535239,2.331956306,1.767166528,1.607666618,1.445492368,1.341349172,1.110872573,34.29813545
NFP,25.45,25.95,0.5,188.109023,6.913941586,199.7393496,181.9926752,-16.57032498,14.3586118,-29.72128915,1.17543169,0,0,-0.035691373,0.000972114,0.508900227,0.151542087,647.264083,234.0285503,166.3905265,51.64088531,-14.66136875,-35.14023436,-27.07151898,-3.945199611,-6.69698836,-2.341090693,-13.50811641,-11.5350524,-9.999034229,8.662218283,5.383319463,2.192277207,2.768033028,2.833681962,2.900468565,2.46978285,2.370422847,1.755146191,1.603323897,1.17292827,1.134686774,1.153450484,35.3297084
NFP,26.19,26.66,0.47,187.5397221,7.268224126,197.2486802,180.2734727,-33.57072341,11.21631564,-17.72925683,1.1362563,0.23,0.75,-0.081769141,8.73E-06,0.480011338,0.131223339,550.7550617,148.3699749,129.499238,79.01792859,50.49706435,11.93958858,-29.28603829,-34.71684814,-30.85251235,-8.867722256,-6.937946955,-12.89461261,-18.01866458,7.230460705,5.534619309,3.940651944,2.802896556,2.328424703,1.332006233,2.719357951,3.020319627,2.132003282,1.894219778,1.78731895,1.632286425,1.075562361,24.59340571
NFP,28.65,29.15,0.5,184.619434,17.56157069,197.3194302,185.3348155,-63.4402302,233.2007722,-13.00764932,4.3792895,0.72,0,-0.04657429,0.001089626,0.508900227,0.144385557,586.5742434,160.5811498,114.0572199,47.68315356,1.267624577,-25.27800985,-30.00165922,-15.62329648,-13.77821768,2.793284009,-0.734069547,-0.950945965,-7.626455762,13.5604851,9.203517826,6.59677584,2.902964232,2.934489646,2.602388569,2.241398237,1.466219389,1.677804257,1.432045618,1.333287362,1.402057314,1.431231134,103.0966398
NFP,28.75,29.25,0.5,158.3890554,45.18977281,194.7455483,93.20385653,-280.8992203,495.2398176,15.04012064,4.023242445,0,0,0.064476407,0.000540177,0.508900227,0.140715826,605.7206786,163.2534612,100.0827294,28.44820041,-12.98248117,-27.44296261,-24.54173708,-11.39914414,-11.48332965,1.936530726,-1.184738863,0.345910072,-8.032495249,15.29464589,9.332026788,5.904737445,4.210837325,3.925851537,2.541716021,2.345019303,1.516578799,1.501633692,1.428497218,1.21062958,1.364447014,1.469866826,111.4464852
NFP,28.85,29.35,0.5,136.9282491,46.29715661,188.9401141,93.20385653,-274.4687697,435.5941573,48.48398175,3.724370649,0,0,0.077089747,0.000517552,0.508900227,0.144151613,649.8524224,195.9120224,108.9415846,15.05681527,-27.00927064,-30.57446243,-21.38393497,-10.88945344,-12.84629404,2.269890831,0.982835728,-0.123372655,-11.73702028,15.2133137,9.188125296,5.390852035,4.109939225,3.250368688,2.23277054,2.386852163,1.450570402,1.390433535,1.326270037,1.191620241,1.362816658,1.540833571,41.36607695
NFP,30.04,30.41,0.37,188.8371658,5.795579444,196.2897235,189.1522209,-12.0406613,3.898176088,-18.74180726,0.727475208,0.39,2.03,-0.034516261,9.02E-05,0.380011338,0.110938746,651.7034808,236.0132941,182.7441208,70.86459612,-27.06688282,-61.45117336,-52.103888,-19.06166588,-5.180399756,16.80278635,14.56116777,3.1837941,-15.90553848,3.151353437,3.153328316,2.355832943,2.80189283,1.817514536,2.257877565,1.83663483,1.955679997,1.929570379,1.789717206,1.516971038,1.33530981,1.187012914,24.9683619
NFP,32.44,32.94,0.5,187.9389844,7.386187411,193.3489818,182.8880856,-6.371477238,7.037314129,-4.767002113,1.505195582,2.03,0,-0.117519071,0.000558595,0.508900227,0.150435476,626.9803191,190.9450884,151.1916357,102.7326013,44.24459283,-13.60284946,-35.89782799,-32.77960194,-32.325771,-9.284944142,-4.169066088,-6.320322179,-13.49703808,8.310888684,4.272600815,4.442728133,3.019578703,3.279654812,2.999872831,3.20684323,2.360210936,1.811120551,1.842864553,1.788751592,1.505532223,1.234760077,30.0528402
NFP,33.04,33.54,0.5,207.6416103,15.52829243,228.8597705,195.6384488,-48.99703499,71.20812121,-151.0825721,4.193754255,0,0,-0.027256436,0.000307496,0.508900227,0.13745242,543.0874219,102.5597743,83.99970967,71.41398063,35.88012678,-9.267138616,-20.2929713,-10.80310083,-25.97094648,-27.27782729,-22.38689768,-16.64774061,-20.77035483,9.19038782,6.182342239,6.646412183,3.121901921,2.240055744,1.993426085,2.626289576,2.262481663,2.134118652,2.061816394,1.965156496,1.928106063,1.60021414,78.84820415
NFP,34.66,35.05,0.39,186.7000073,6.438100072,195.347088,184.924817,18.78019255,6.020007063,4.304012702,1.552270118,0.73,0.14,-0.154646106,0.000439221,0.400011338,0.119943961,704.097368,236.3383032,132.6529045,40.31210297,-15.70272115,-47.18548373,-48.37786282,-26.6899938,-8.893665307,5.601874062,-6.765774487,-12.80883852,-10.85573105,13.43454464,7.240204286,3.677651963,4.447258685,4.763380554,2.965265134,2.439478037,2.880709873,2.262840023,1.633453075,1.661065782,0.958558477,1.391232773,76.44795561
NFP,35.19,35.33,0.14,195.0092617,15.14812762,211.7925898,207.7175988,-16.67827166,2.48925746,-62.24705915,1.310308881,0.14,0.13,-0.149705544,7.57E-05,0.155566893,0.045074033,652.7351484,142.2516998,79.82546569,98.87685533,68.75744482,2.380203491,-46.61327717,-26.51104698,-30.75752741,-42.24077641,-24.89483285,-7.51110033,-33.47525483,10.93173308,10.1313089,15.15235908,5.182798404,4.665492729,4.188209953,2.088322874,5.180074887,5.323786958,3.269984391,3.530256718,4.014742887,3.604879891,43.52213635
FP,35.46,35.81,0.35,182.1229831,7.309473636,190.1656925,182.3727485,-9.706134662,13.65903071,2.785451765,1.92781695,0.13,1.47,-0.076807533,3.91E-05,0.36223356,0.09732847,542.5361117,145.612485,122.5597957,74.27726284,37.79880218,-12.171908,-50.13802477,-38.71340794,-31.02987494,-4.892622386,1.849172957,-0.653877723,-8.619431923,8.819187195,6.08094899,3.55012368,2.666787519,1.926469291,1.963255389,2.683897897,2.682917517,2.17420208,1.696347361,1.307309882,1.362011516,1.53009782,30.97729199
NFP,37.28,37.78,0.5,191.450258,7.787742274,200.5156935,187.197739,-5.923476507,17.45061664,-28.19128957,2.318816854,1.47,0,-0.171546997,0.001530264,0.508900227,0.156194254,667.9868819,201.3742491,130.9835336,66.07671534,8.173304985,-34.18505283,-45.45225104,-24.30450727,-15.10713826,-5.169003141,-7.431911025,0.142672874,-15.9520767,9.518977747,7.208407049,7.62973789,2.927716715,4.392446883,3.95085688,3.61314486,2.256931704,2.131033291,2.019360431,2.538501895,2.09898133,1.369537466,85.75609381
NFP,37.96,38.22,0.26,168.2799973,45.88759777,212.4783171,97.06492167,112.7298838,2023.565566,824.8640784,13.43901113,0.12,1.02,-0.005675793,0.000118301,0.273344671,0.07385013,499.3853151,121.46717,128.3233168,58.84013984,6.582898024,-23.78521432,-26.48888513,-10.82076877,-16.9675066,-10.37667218,-15.62493259,-14.29622862,-15.08484523,11.50619244,9.523607566,6.312022154,4.216716745,3.039725906,3.360804496,3.051693997,3.668408569,3.825950729,3.636858938,2.247299724,1.996577477,1.786031093,58.68342533
FP,39.24,39.74,0.5,183.6459655,6.985013443,190.6724371,180.8375867,-13.68994495,5.377632244,-16.43563786,0.857942387,1.02,0,-0.153878191,0.000281948,0.508900227,0.14739605,669.5771145,212.0241207,125.7528718,66.21801488,36.74588366,-28.85216646,-75.55236562,-53.42757087,-25.76433811,6.611110167,10.17703797,-2.342286357,-16.75177961,5.844077001,2.696785344,2.670180052,3.242874879,2.657214788,2.323370446,2.258233901,1.62020698,1.547774985,2.150983027,2.322410671,1.646876301,1.080845696,37.92073265
FP,39.34,39.84,0.5,182.5864997,5.502354787,189.4730606,180.8375867,-7.970663223,4.810617622,-10.65743556,0.849053141,0,0,0.024249371,0.000864111,0.508900227,0.145430712,652.7984333,204.9543242,124.1523633,65.70110498,38.90796074,-23.7066572,-70.76427825,-50.78324306,-26.09003351,4.19894264,8.389991324,-2.874493958,-17.65741799,6.882238338,3.286948863,2.754364784,3.205221199,2.901486319,2.622360326,2.624802818,1.707109455,1.735081452,2.232899162,2.412937874,1.677382877,1.204045522,30.3942171
FP,39.44,39.94,0.5,183.9172509,7.289848735,194.469904,180.8375867,18.22184624,10.62432269,-3.492263586,1.085035419,0,0,0.006978194,0.000951948,0.508900227,0.142847664,606.8583385,177.3219587,117.8888724,60.5788589,32.42556683,-20.9383579,-58.71459423,-42.01246127,-25.78848422,0.543848654,4.879583799,-3.304225348,-18.41157102,10.38028032,5.880517746,2.72843669,3.084082581,2.874525011,2.541007646,3.291898895,1.788633098,1.685013558,2.518009095,2.617381253,1.700496089,1.211381084,29.89175536
FP,39.54,40.04,0.5,184.681765,7.456455931,194.5632807,180.8375867,19.92959183,12.18987957,3.132441972,1.537172085,0,0,0.123037275,0.002590199,0.508900227,0.148892937,634.3106627,187.7419578,108.3704239,46.62877267,25.77396575,-15.25358899,-47.83204597,-36.37245453,-25.71258906,0.701099838,3.469935,-5.266952865,-19.62908448,14.42133497,7.448807326,3.931512707,5.231758744,3.626722567,2.56310194,3.440238558,1.952386367,1.94243575,2.531755425,2.594225414,1.555308043,1.308754312,38.06815085
