classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,26.89,27.39,0.5,121.2356271,26.98513659,156.4144523,97.67334774,-119.0380861,219.4974811,-179.2458973,6.39268167,0.24,0,0.002958382,0.000224866,0.508900227,0.136757525,537.3513251,103.873034,93.73757182,93.57997346,71.99804535,38.4607284,4.292894861,-5.953164052,-4.075008165,-3.350394788,-18.78546905,-13.01968735,-12.88723269,12.8297384,4.59104834,5.990021603,2.568683507,3.425704396,2.502795544,2.544074016,2.327457342,1.464591198,1.754830057,1.559229796,1.603256223,1.491621262,46.49409761
NFP,27.71,28,0.29,111.4487515,4.975516323,117.9212284,110.4410414,-21.62271088,2.826621411,-41.44454129,1.057934436,0.28,0.22,-0.043291716,0.000594934,0.30223356,0.092491172,698.4082715,196.6365186,116.3122124,101.2542983,60.74217041,6.62518602,-44.47483426,-35.69114853,-12.09023342,-27.79994596,-29.72570726,10.83867238,13.36144912,8.668919942,6.102850741,5.137548429,5.086154764,6.431603588,3.553941034,3.545846803,4.238169968,2.866187805,1.699015915,3.50123381,3.085728371,2.54887603,45.90651889
NFP,29.37,29.69,0.32,104.4429679,4.247501645,109.1062911,103.5624943,3.745898195,2.306136176,6.008741932,1.15750944,0.16,0.32,-0.218140835,0.000214847,0.331122449,0.097898394,749.039772,253.4710267,123.2439575,1.302865205,-38.19456246,-21.29667309,-7.408533139,3.947074596,-13.31106316,-13.47502345,-11.87026383,1.166741364,10.59935491,13.84276019,5.583881063,2.882710197,2.398187489,2.286941181,2.551855921,2.054172567,1.502625307,1.747865311,1.526611643,1.187012419,1.839840225,1.957337355,44.81751554
NFP,32.24,32.74,0.5,103.886042,3.643022944,109.418867,102.3057465,-1.889035054,4.18893912,-1.465734716,0.994960732,1.87,0,0.018452088,0.00087818,0.508900227,0.153786848,811.3653623,220.1548572,70.72814276,55.98926871,14.33213296,-0.70554527,-1.664863819,13.06179781,4.749107914,-6.613285841,-8.140391293,-3.197141042,-5.057443787,8.67455793,10.01898513,4.033719998,6.891346347,3.474836052,2.137220849,2.58342074,1.784483519,2.625793336,2.571130368,1.802273197,1.936599846,2.000661129,35.16004944
NFP,32.34,32.84,0.5,105.5712446,4.522057767,111.0235605,102.3057465,1.41830328,7.085085995,21.35609031,0.878088022,0,0,0.13026035,0.000672699,0.508900227,0.155080507,799.1184455,222.7939054,78.50717363,57.35698962,10.3036458,-13.12829654,-4.884311658,21.06204204,9.046763746,-7.051711313,-6.24090158,-3.106720302,-7.191575577,7.569199074,10.22013068,4.454256088,6.784636718,3.864921145,3.53970825,2.863321375,2.252031061,3.037901451,2.512355608,1.822418301,1.94406892,1.892504842,106.6019457
NFP,32.44,32.94,0.5,108.3720272,5.602004724,116.1745644,102.3057465,14.29931887,14.13778599,4.813486017,1.065611489,0,0,0.085157273,0.000810706,0.508900227,0.157017531,799.9070747,231.4114459,88.96070011,58.67761169,5.118915185,-23.4745871,-9.434295021,24.10227127,7.911787599,-12.2200065,-9.773430875,-1.53441214,-8.923725525,6.912629254,10.6052088,5.111107097,6.681699356,4.054834502,3.742631837,3.118521324,2.139881994,3.0484175,2.07997761,1.983119938,1.890806929,1.777212066,41.12643698
NFP,32.54,33.04,0.5,110.6373064,6.18104439,118.7992919,102.3057465,39.55998863,9.436492644,3.708515682,0.985382402,0,0,-0.010761349,0.001097276,0.508900227,0.155339263,774.2960382,225.4023352,99.62793571,61.03920382,3.854112606,-22.11378809,-12.4827157,17.36043859,6.850733238,-7.626100515,-10.34374282,-3.558844452,-7.058055511,7.563550131,10.45310305,4.835487855,6.559314724,4.237126231,3.898191486,3.156444909,2.984978836,3.062421802,1.488801934,1.940816043,1.700619263,1.975401517,45.53485129
NFP,32.64,33.14,0.5,110.9962956,5.698624251,118.0847376,102.3057465,15.06586638,19.60017852,-23.73621327,1.632112487,0,0,-0.189961501,0.000353938,0.508900227,0.15510848,737.9473566,243.9214109,119.2464209,49.75918817,20.72165005,-12.82591967,-17.99583932,12.28620355,9.628062313,-7.785712026,-15.34567002,-0.140634931,-5.761925553,11.04776085,7.192833731,1.919628877,4.579113273,5.038854041,4.55728604,2.557670117,3.068402468,2.742629496,1.358216034,1.594049011,1.642439978,1.901852296,48.86683892
NFP,33.28,33.78,0.5,106.8453216,6.176497689,113.9657678,99.62101391,32.70690804,6.591644446,-23.03059126,1.670881552,0.11,0,-0.032286708,0.000569209,0.508900227,0.140661044,664.126053,159.6007157,71.51203725,49.50943234,18.62007072,1.83149823,0.710085011,11.29775116,-1.261048426,-8.116234063,-7.612411349,10.67252792,-4.309156683,15.90283591,7.637651509,6.765505131,3.445796068,2.868701222,3.3529108,2.268349853,2.255105492,1.758924632,1.385143566,1.731314512,1.492780788,1.789063916,111.6430855
NFP,33.38,33.88,0.5,111.1408206,6.09519872,115.0721078,111.4302029,4.84430039,1.44171519,-1.5089679,1.049992901,0,0,0.221387038,0.001626744,0.508900227,0.149980752,685.2683792,175.2924628,72.57341335,45.31308477,20.86014865,-2.014804065,-12.44274968,0.349327967,-3.37025794,-8.851529842,-8.24023079,15.24434417,4.665056704,17.07841874,9.171208198,6.63230936,3.48907591,2.662621755,3.571302327,3.778031755,2.189460322,1.649553064,1.443313016,1.692652672,1.746765108,1.58053151,106.3423926
NFP,33.48,33.98,0.5,110.529531,5.804554678,114.8972133,106.9254003,-5.89513389,4.574942542,-21.18103593,1.011418433,0,0,0.146452995,0.002035751,0.508900227,0.153287452,685.9535599,197.7699176,96.55105006,45.99602127,29.26524745,5.400490662,-14.07756881,-2.966229904,-4.701067205,-7.343634799,-5.498385738,11.89872652,-2.615196078,16.68810367,8.837563764,6.048014886,2.712044662,2.265505707,3.67567669,3.789329103,1.792437315,1.588509576,1.401250372,1.278326726,1.931291108,2.251403576,80.15591526
NFP,33.58,34.08,0.5,109.709173,6.190530457,114.8972133,105.2172737,-9.888090451,6.209856097,-10.57630537,1.142949966,0,0,0.060826649,0.002471691,0.508900227,0.153131454,663.6498648,187.8769504,103.690746,57.40439492,35.02991178,9.886485587,-11.04529442,-4.413357236,-7.36822073,-10.96782968,-10.47960212,5.985721024,-5.19627169,17.04134756,8.886035846,6.348841622,3.127518373,2.642085377,4.074937719,3.863220958,1.910625849,1.644280523,1.46966577,1.30342764,1.886441664,2.142044358,59.29484998
NFP,33.68,34.18,0.5,111.2238618,7.864030391,116.6540502,105.2172737,-8.8991846,11.40921372,10.81617795,1.266607176,0,0,0.015687648,0.0024602,0.508900227,0.159613573,725.5270547,209.9700307,96.75908013,59.09608901,43.74268563,16.75752136,-19.85715259,-17.95216074,-9.443309389,-12.04945786,-15.9296253,4.450221295,-6.545563827,14.06802021,7.699987986,6.326721915,3.424484296,3.679128923,4.677439387,3.643152253,2.881357014,1.689442944,1.559180191,1.670240523,2.170648968,2.197702489,66.93032625
NFP,33.78,34.28,0.5,117.0639075,13.78250029,137.8989722,105.2172737,36.10964125,49.26040786,57.68681992,1.616365677,0,0,0.025704071,0.002528031,0.508900227,0.171254343,719.4607927,228.5344164,126.1594094,76.0539388,67.15484404,35.09124838,-19.52074163,-27.82422192,-11.77163362,-10.24969251,-18.34421843,2.086973855,-8.330484964,11.48043797,5.02641215,3.80924032,4.349488715,4.147147167,4.430603585,3.598400866,2.669174549,1.391245734,1.567912169,1.640522282,2.199074067,2.180966721,69.10945577
NFP,34.76,35.16,0.4,104.1266727,6.690594264,114.1579264,98.2076292,38.44345481,6.877497428,23.80147831,1.251067978,0.24,0.14,-0.072729897,0.000306201,0.411122449,0.118118228,654.4964769,205.5946239,136.9772545,58.07392543,22.97699263,6.239961746,-8.586954085,7.948858942,13.10650371,4.820189721,-12.85244926,-1.781206654,-4.248902097,14.78806645,7.501329196,3.438669471,3.604563045,3.829403089,4.975418111,3.845716804,2.469628923,3.130812844,3.131457804,2.629107823,1.886610368,1.685591474,79.21709315
NFP,35.82,36.3,0.48,109.8471316,10.4318376,121.4282153,95.83018681,-14.19060994,77.46160659,93.02940801,3.740603585,0.3,0.16,0.021489267,8.64E-05,0.488900227,0.12920208,512.8843961,118.0174027,111.1008623,64.32459649,43.18301292,27.27856008,11.01595003,7.15352553,-10.2395347,-10.37267435,-9.969642502,4.088556544,4.93092593,9.765431627,5.639715925,2.489163314,2.636960492,2.527801675,1.992701971,2.119495461,1.814224373,1.830343649,1.967961174,1.738541408,1.38779041,1.806518439,45.04529036
NFP,36.46,36.8,0.34,95.51307511,9.057016665,107.8774171,84.41152178,-65.69761429,18.08759085,-4.570644799,1.885372327,0.16,0.29,0.073426802,8.09E-05,0.351122449,0.097758397,637.2680213,189.2197814,118.3915385,59.95581312,45.73495189,20.44157858,-15.81602399,-10.66131174,-7.007929653,-18.94971994,-28.21501023,-3.197843656,1.876965037,15.43214142,8.474623561,2.571801878,4.493605481,4.069713084,3.087713081,2.61126472,1.513146281,1.52456899,2.488691248,2.033803821,1.546556756,1.958650947,32.98782318
NFP,37.28,37.42,0.14,126.2046073,10.90160596,137.4569835,131.2346603,-45.82214778,7.024597493,-17.62466154,2.8300892,0.11,0.29,-0.008610875,4.77E-07,0.155566893,0.040555434,461.4011387,92.30673726,116.8624505,70.5470997,46.92267552,35.23805959,18.45750975,17.36195073,0.917778765,0.409783939,-4.821468418,4.527386006,3.23614773,5.937236466,4.115342937,3.263493719,2.715325002,3.335950348,3.584675504,3.280248394,3.070758168,2.636390824,2.458563318,2.104459436,2.431741588,2.070324246,63.38342389
NFP,37.97,38.18,0.21,110.2357717,5.776952656,117.0391324,113.3331911,3.726786468,1.819526281,-14.26239879,1.282132133,0.24,0.11,-0.025274359,3.86E-06,0.224455782,0.059934733,584.6212735,152.3804855,104.2584147,71.79719063,73.57108682,50.37590944,3.363088365,-12.99540683,-21.387698,-15.99065326,-18.49668477,-5.171924225,-0.606842473,12.68568191,6.397319065,6.065151185,4.493127718,4.045812121,3.319918685,3.135089997,2.815715375,2.366983506,2.510394017,1.941753259,2.075822201,1.54402563,61.43660341
NFP,38.8,39.2,0.4,115.6421382,39.80328762,162.2901442,75.9565379,77.57400202,1282.563117,352.6461261,5.639571943,0.21,0.18,-0.568368339,0.001170974,0.411122449,0.140078374,720.5969453,256.0959624,129.4327843,11.0744442,-7.491306813,-8.206808988,-24.56361666,-15.98143513,-6.083745191,-1.689401644,-9.546988253,5.363355147,14.64649284,16.13441419,9.880957844,3.048729427,2.623026961,2.79190974,3.072204654,2.921634021,2.053233653,2.725992302,1.927330768,1.429241906,1.645789956,1.791727218,47.88723017
NFP,39.38,39.77,0.39,115.9361262,26.22621095,158.1889425,98.49851056,-44.24613587,164.0622354,-169.6059331,3.430829538,0.18,0.19,-0.01133034,0.000827264,0.400011338,0.122305455,759.1549566,242.3415324,102.4251688,37.48792178,22.53892404,9.147819574,-20.50740912,-17.10042548,-16.70523521,-23.59288733,-21.89301602,3.724461799,0.431021719,17.28169584,7.794370221,5.581001171,4.270158285,1.837309259,1.788509213,1.890719245,2.461457178,2.286879769,2.08704765,1.569452636,2.198371349,1.747995721,59.38412467
NFP,39.96,40.46,0.5,113.9777953,12.97527111,131.4908809,103.3151305,-31.4683811,50.54169471,-34.66371821,1.5169614,0.19,0,-0.132378522,0.004457445,0.508900227,0.182343225,803.6516564,270.6874384,109.7376237,35.26599853,25.78518419,7.573144042,-26.76336326,-12.16656706,-1.424192051,-13.44651983,-26.4732325,1.081916557,2.062742022,9.399913702,5.976752724,2.369512794,6.901075823,6.289026066,3.142406202,3.454422732,2.410433565,2.278144975,2.268791461,2.258753278,1.49988438,2.359005352,76.31964189
NFP,40.06,40.56,0.5,111.7525922,9.450744726,125.8779427,103.3151305,12.79309515,37.16590495,0.795973966,1.512379867,0,0,-0.280607651,0.003254709,0.508900227,0.17873412,822.0570687,294.2740682,111.9334614,4.087537141,-2.379240374,-1.040311225,-21.03079506,-10.63223856,-6.489758717,-10.57680158,-19.19652969,2.399102381,0.014306976,8.890302411,4.15393738,2.483437562,3.862852753,3.861358722,2.402342487,3.168546409,2.267436778,2.054385671,2.198748509,1.995559234,1.470364591,2.323568539,51.8206728
NFP,40.16,40.66,0.5,114.4602592,11.53469412,131.0159963,103.3151305,66.31563386,13.76040934,46.54920379,1.085632519,0,0,-0.167122742,0.001805508,0.508900227,0.164667574,809.5426012,290.2961847,114.0828188,-0.249324998,-8.00955799,5.813664896,-10.83189254,-8.095354172,-5.293488794,-2.050679205,-9.671630917,3.769007751,-1.23314435,8.980961318,4.075509503,2.482204767,3.217382092,2.951756268,2.572375611,2.242966193,1.961095219,1.955465642,1.518726743,1.462724508,1.388141461,2.157925916,51.19315148
NFP,40.26,40.76,0.5,117.0126847,10.07864898,131.0159963,105.8366292,31.14952475,48.66715573,7.453329074,1.353089222,0,0,-0.060958945,0.000970559,0.508900227,0.154013077,762.8789722,270.4249615,121.3331088,11.99583475,1.667219031,13.98009497,-6.264592815,-8.897933508,-10.64516781,-8.077334737,-12.27181019,1.797503884,-1.146310387,8.975451645,4.173329346,2.038338359,3.270720484,2.992465614,2.347106971,1.994534146,1.775846924,1.959158432,1.942019496,1.620039529,1.509025841,2.10989038,33.14543844
NFP,40.36,40.86,0.5,117.6759667,9.433970769,131.0159963,106.4091399,-10.10723368,57.50272735,1.663984268,1.465473784,0,0,0.40755088,0.02401608,0.858718759,0.1824915,817.2581192,285.1626426,104.1997091,14.54771924,2.235414914,17.86554166,-18.47126972,-21.64746064,-6.771297296,-9.786437271,-15.24744291,6.735158822,7.905695266,13.03231557,4.482499942,4.598397982,3.750351233,3.218029363,2.721845846,1.959367929,2.377202152,1.816712506,2.186367275,1.623873759,1.707944323,1.360872018,34.0116608
NFP,40.46,40.96,0.5,118.4808323,9.530478166,131.6729609,106.4091399,-46.1306621,28.82266679,-24.53407709,1.341712562,0,0,0.317207086,0.026390155,0.897526063,0.182135603,847.5950341,271.2421658,70.00660471,34.40002169,12.9401258,29.16954413,-19.92918651,-17.62596264,-9.289644347,-9.983587567,-12.53299651,11.12082218,5.056170578,15.31322929,4.338872505,8.604818864,3.284332176,2.487022019,2.114444597,2.332116451,2.818144325,1.616086661,2.291879562,1.752176429,1.813161145,1.349358474,51.69927584
NFP,40.56,41.06,0.5,120.3369934,11.3969125,134.3904993,106.4091399,-21.76720082,88.16716343,-7.964680441,1.633404867,0,0,0.083134802,0.029814462,0.909863127,0.180139959,828.1846431,257.5960147,68.02492499,46.21337812,21.7098155,32.50935472,-16.19249626,-15.66130367,-11.22230659,-13.79024953,-13.23321617,13.89845331,7.279716567,17.95738782,5.105017332,8.56948461,2.717009803,2.131745676,1.830025303,2.547472403,2.844070204,1.627771774,2.396395634,1.797107092,1.781672952,1.389124852,69.11086486
FP,42.15,42.36,0.21,97.56494809,5.787900504,104.6449606,99.06087623,-23.31775024,2.37625935,3.174563631,0.796224995,1.04,0.25,0.116594092,0.000187112,0.224455782,0.07321736,741.3379182,251.3391753,129.3686474,60.26024694,62.75976531,34.27874776,-22.42635711,-29.63787284,-20.78238459,-24.27530325,-32.6955489,0.261576841,7.280539319,14.70452798,6.150652028,3.458535484,3.00374811,2.424201387,2.775659246,3.679124517,2.638498693,1.556114906,2.44723934,1.429446413,2.516221163,1.54349258,31.85637758
NFP,42.61,43.11,0.5,108.6252174,8.031340577,113.0598794,104.7084007,-7.612414635,7.302276107,-42.01805776,1.66289193,0.25,0,0.001969087,0.000237175,0.508900227,0.142962315,670.4187275,186.3060708,104.0006284,66.54834455,52.24557858,29.23799081,4.041532654,2.518040229,-3.758443049,-11.6544807,-20.95728969,-4.777910772,0.797267245,9.214614815,5.968979371,5.676299586,5.513563498,3.796785861,2.477940515,2.636833326,1.947078938,2.136552563,1.785307737,1.481985098,1.652946535,1.486401843,68.65532282
NFP,42.71,43.21,0.5,107.7706258,4.708469939,112.724372,104.7093734,-2.266862291,6.115077323,-0.931965025,1.112838514,0,0,0.02756329,0.0002407,0.508900227,0.143904966,687.1853014,189.7644764,103.9557498,74.27144927,48.14830377,24.26665033,0.15964275,-5.290182022,0.554092398,-7.187242186,-22.58385212,-4.946934186,-3.669433474,10.00838878,6.012273437,5.714916538,5.273437269,3.78269878,2.266093853,3.049539348,2.880019651,1.810626554,1.737079257,1.506007165,1.623845097,1.207088776,83.98441822
NFP,42.81,43.31,0.5,109.1596431,5.334530071,116.7879432,104.7093734,7.572929653,9.463424551,13.68109949,1.14592964,0,0,0.020779109,0.000186029,0.508900227,0.145684378,691.9407429,190.174705,108.8663295,91.09830297,59.8410235,26.61251367,-8.777801659,-21.41770833,-6.598713997,-9.854847573,-22.97360709,-2.402804951,-10.12725433,9.124898665,5.606974994,5.738121094,4.092100371,3.012163978,2.121262212,3.543569332,3.314791415,1.68182011,1.766811035,1.514052368,1.606814863,1.356782956,68.7207657
NFP,42.91,43.41,0.5,110.6212712,6.626824446,119.7337235,104.7084007,27.67143669,15.81820936,38.54240601,1.429070923,0,0,0.005799003,0.000205255,0.508900227,0.143257068,685.7011016,174.3926419,96.99410935,90.83019991,55.74328563,19.36677614,-13.87817013,-24.32727303,-7.710731886,-7.478980331,-19.97168684,-3.569838584,-12.84253875,9.265714352,6.185672344,5.419855322,3.897592556,3.62184103,2.478411564,3.245976615,3.382427134,1.891675093,1.707419069,1.46590583,1.599949011,1.250655382,63.18809259
FP,43.64,44.14,0.5,99.5505438,8.748898881,111.1977946,88.63591981,-50.32795226,7.264152973,-33.21960047,1.246139161,0.14,0,0.032669817,0.000374889,0.508900227,0.144590252,677.7781781,197.5082099,107.9286838,70.9983515,61.57025476,22.85683712,-19.84882242,-19.11647896,-22.00865522,-26.05520619,-13.21008689,9.481627832,-3.693353946,10.36790715,4.246369501,2.761094075,2.254941143,1.917991678,1.325169243,2.452128764,2.317928182,1.8216095,2.884256231,1.811080933,1.155415787,1.135547823,23.89618838
FP,46.18,46.68,0.5,101.3685968,2.893213988,105.2429112,101.4533648,4.194281498,0.979129953,-37.13687599,1.071309132,1.75,0,-0.039430369,3.50E-05,0.508900227,0.138563643,661.0362848,177.603194,98.65552883,70.98327786,62.5734795,34.96411059,-14.18504561,-13.10213677,-6.736289448,-19.69014261,-18.44740955,13.51125061,6.191425025,6.457715508,2.535397915,2.957599078,2.122345975,1.562653347,1.982177477,1.934230988,1.727265219,1.409478923,1.646073499,1.245155643,1.715166592,1.705408673,31.78283906
FP,46.28,46.78,0.5,101.971015,2.834481906,105.5509328,101.4533648,4.542158955,1.52009456,-17.20289294,1.210304121,0,0,-0.049608615,1.29E-05,0.508900227,0.137387521,655.015226,176.6481081,96.94785882,63.31507406,61.07774137,35.91876367,-17.51121321,-18.43130822,-4.196609508,-15.70723986,-15.27502111,20.89443128,14.66514896,5.529720763,2.53356783,1.464181671,1.51254634,1.519951919,1.550384867,1.242359835,1.174676182,1.182760356,1.802271307,1.298105543,1.324468904,1.46304843,22.16875175
FP,46.38,46.88,0.5,104.6373276,10.25562745,105.9270837,101.4533648,3.414049924,2.054501372,13.61219477,1.384981479,0,0,-0.026073747,5.43E-06,0.508900227,0.135247637,623.1364512,164.7881486,96.21632741,57.50247727,55.67110422,34.66565241,-12.52527738,-15.29573104,-3.433238767,-10.18257353,-11.5865337,19.42861769,18.42121476,5.020360486,2.69737146,1.714871352,1.60499234,1.692503642,1.816175182,1.622293724,1.598511605,1.227519835,1.670856826,1.212529238,1.449492117,1.305129835,22.20079192
NFP,47.28,47.78,0.5,117.7750388,7.867775384,127.2246278,111.5185635,-32.38589857,5.657266692,-33.0319705,1.462638236,0,0,0.059630677,0.010374772,0.508900227,0.1719438,708.0861355,222.2384062,130.455398,75.07070312,43.58068084,6.501103752,-24.94415248,-10.00076203,0.177854272,-14.56859902,-30.04050596,-5.200055596,-2.358336799,15.80341742,7.3560355,3.894219729,4.687131216,2.932802165,4.050856736,4.144676523,2.375234043,3.05629715,2.204267833,1.895859731,1.465570997,1.459560127,131.2881466
NFP,47.38,47.88,0.5,115.9255149,5.291242202,121.8393184,111.5185635,-13.59209722,7.60986854,-5.783896173,1.062638097,0,0,0.004519726,0.01127852,0.508900227,0.186436024,759.0252437,239.5199273,121.2866672,73.15068182,49.7334613,12.65959592,-31.74752883,-25.16458337,-6.274559656,-20.07667239,-35.55502379,-7.861323881,-4.386878183,13.31851882,6.096940974,3.826731714,4.561399226,3.650180003,4.553552272,3.915398805,2.9553539,3.327214503,2.280350195,1.670057067,1.335017718,1.539213797,114.7694293
NFP,47.48,47.98,0.5,118.1689576,8.449145067,128.6318885,111.5185635,12.76288917,22.05585116,26.31578692,1.356438106,0,0,-0.234701104,0.010557046,0.508900227,0.182875909,739.4477139,229.5043173,125.5496086,83.14672545,57.42628805,14.4157308,-32.30234238,-25.53982166,-3.481734433,-14.67231629,-34.10325651,-10.09584275,-6.297404737,13.73675826,6.427815079,3.654262618,4.890174906,4.310734568,4.719522706,3.763734993,3.0601512,3.135478431,1.891037736,1.652046984,1.362424217,1.601700774,106.8535269
NFP,48.35,48.85,0.5,99.39787043,6.532566422,103.4695516,94.8915413,-11.57883059,3.721637759,-25.93107635,0.867146503,0.17,0,-0.250433959,0.001346573,0.508900227,0.159397393,713.5330246,208.5308363,105.1309154,73.51667115,54.79360822,28.32007031,-19.04631564,-23.20738321,-9.334458362,-27.76464189,-30.36256834,9.706962849,-0.603745179,13.1013826,5.823701358,2.459886972,3.479969785,3.019577987,2.214512947,2.187672429,2.542768941,2.053359733,2.563301923,1.972684593,1.508383149,1.843581447,82.87768089
NFP,48.45,48.95,0.5,101.5747322,8.117450088,112.9706186,94.8915413,33.24346104,16.19191113,-11.46428692,1.316527129,0,0,-0.265950522,0.001139935,0.508900227,0.153635459,697.4928393,212.774098,109.6045928,60.05552206,42.51245475,16.35601566,-19.64177543,-15.76233718,-12.11181387,-21.59578051,-18.58649905,11.27777491,4.194694777,12.810169,5.726830949,2.410654144,2.296061578,2.166184051,2.148744646,2.182477362,2.378757282,1.904161959,2.73838701,2.250897711,1.570390501,1.590434118,63.40190426
FP,48.55,49.05,0.5,105.0278426,8.709664663,115.2623139,94.8915413,51.4767022,16.34639584,-1.436376645,1.504436988,0,0,-0.029265852,0.000197415,0.508900227,0.142055575,657.2643176,204.412846,120.1905169,57.72017312,41.24839301,11.31400393,-17.88844334,-10.44185006,-7.819782374,-11.40543219,-12.91208307,5.133303193,2.500083096,8.418414946,5.099768143,1.548218003,2.018525231,1.793371064,1.776052485,2.076435217,1.796204701,1.613667753,2.030125048,2.072710114,1.374637421,1.663739147,24.40046742
FP,48.65,49.15,0.5,108.1457785,7.761664328,115.2858175,96.92036953,39.21844693,22.00348346,-15.83491901,1.347760525,0,0,0.018730942,7.07E-05,0.508900227,0.139830259,640.3868767,198.6685615,123.3524163,60.79052276,43.40748305,12.09955586,-19.08138045,-12.42281529,-6.819538984,-4.532506659,-5.76523919,4.28443444,-1.659315606,7.522330832,4.733395938,1.746540031,1.988815058,1.628532477,1.678757231,2.113019235,1.909499146,1.218604106,1.281957785,1.595993125,1.351448621,1.501832811,26.85261701
FP,48.75,49.25,0.5,111.2995197,3.721824027,115.4026784,108.1749681,-7.4494026,3.085716461,-11.00924541,0.94784718,0,0,-0.001662719,5.83E-05,0.508900227,0.139056833,634.8404461,195.4636768,126.3369343,68.00078484,47.52207735,10.90856609,-23.4423142,-18.461025,-10.43277333,-2.591432788,1.60964157,9.65477854,-1.551941814,6.506547683,4.080436933,1.632103337,1.697281318,1.551375465,1.509005828,1.683060225,1.653893426,1.140704351,1.314619804,1.408089049,1.476679863,1.498063401,19.49178908
FP,48.85,49.35,0.5,110.4113516,3.460666073,115.2623139,108.1749681,-9.145536218,2.75494865,-11.54642227,0.920679835,0,0,-0.043406589,2.36E-05,0.508900227,0.138694602,631.3207346,195.8034852,127.7550282,67.74566047,47.0890088,11.07502668,-23.66304794,-20.25958714,-12.84581238,-3.294500761,2.779860816,13.80176048,4.183632917,5.788162796,3.328086023,1.400123276,1.453907167,1.407649001,1.377891637,1.37387633,1.473467899,1.094189317,1.16157409,1.368177933,1.533325474,1.505839044,29.02343512
FP,48.95,49.45,0.5,111.3776486,4.670285294,115.9924699,108.1749681,-7.779321446,4.347223585,-6.255769277,0.937891139,0,0,-0.053537217,1.46E-05,0.508900227,0.13731813,599.053525,177.9218375,129.4519591,70.74218185,47.69501947,17.08489726,-18.79413898,-21.40772503,-14.25654565,-3.038034912,2.599448322,14.95795155,6.513181535,6.669119148,3.895408719,1.452925729,1.507407381,1.456449376,1.202712409,1.605280892,1.379055716,0.993286046,1.039957787,1.358009274,1.644318642,1.615614304,31.07739377
FP,49.05,49.55,0.5,111.9964099,5.203783046,117.6685483,108.1749681,8.307342058,5.512058056,-24.66858046,1.310855629,0,0,-0.03633654,1.17E-05,0.508900227,0.135152635,562.2630471,157.5091316,128.6490195,71.97174671,46.82731522,20.09885055,-13.44591587,-18.83904519,-16.16986123,-2.234041775,6.116416451,19.3917029,11.26944704,5.681791989,3.605288785,1.502540734,1.529887406,1.444015942,1.165748589,1.513924443,1.306265781,1.054288753,1.108869609,1.226771626,1.345739795,1.451914424,23.21992107
NFP,50.27,50.42,0.15,94.68099258,7.001473683,101.9601296,99.90150829,1.027854677,0.751521081,-1.983157096,0.990821073,0.71,0.26,-0.26189559,6.99E-05,0.166133787,0.050906381,784.6400034,240.9447786,80.09886357,16.88745612,24.5184202,17.7460772,-9.247169106,-12.14876431,-35.31042461,-14.81010305,12.83840679,26.23952415,0.789241468,26.78595828,13.05172072,2.454516865,4.267695742,3.298708233,3.20418833,5.40104812,3.017485242,1.472608936,1.605638902,1.924016004,2.465621645,2.329129622,27.65560879
NFP,50.68,50.82,0.14,144.925512,12.81770951,160.4401194,148.2927336,-45.65495056,19.05013968,-34.63625369,3.487614031,0.26,1.67,-0.113829202,1.38E-05,0.155566893,0.042449368,529.0377519,130.1022296,140.983842,87.1707976,30.1147827,18.06397492,10.96989464,-2.7936444,-9.483241719,4.457982879,-5.28460294,-3.283578403,-6.194827397,16.62254639,11.86538683,6.075246009,2.470453231,4.221101682,3.704672769,2.249967388,1.664367207,1.980701216,2.222518532,1.791508913,2.19038713,1.7213646,44.27750599
NFP,52.49,52.59,0.1,113.4130367,23.3595722,134.8289436,113.4108781,-682.3274107,29.7640037,-768.4477442,6.586722533,1.67,0.16,-0.014367336,2.27E-06,0.116746032,0.031098385,674.4082721,156.6257338,61.94925278,56.45386353,59.78494137,36.37909248,2.26021252,-10.8345004,-4.12316046,8.645085038,-0.356574915,16.97452828,4.756081741,13.7690803,5.459788885,7.91889459,4.653422534,5.53746479,4.638715472,3.924232103,3.51933777,3.626631948,4.243247081,3.809990812,3.944252963,3.616829256,45.44881427
NFP,52.75,53.04,0.29,101.1636738,5.316593125,107.7231135,99.28456581,-29.36004092,3.793898061,-35.6987145,1.01375415,0.16,0.26,-0.032367906,0.000153461,0.30223356,0.08868691,732.8368375,208.8651702,108.8084069,72.27117194,34.94244166,32.53647791,-8.02479602,-35.31142597,-26.32760999,-11.35618542,-12.70894888,6.346654602,2.214578975,11.36388033,7.725692484,5.510586551,6.128780533,5.019769518,3.062256012,2.434529819,2.318194108,2.308969138,3.004197207,1.77930518,3.117964053,2.042062712,71.50504786
